year,gennme,prodnme,state,halfyear,totalRX
2014,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,MS,1,2279
2014,Formoterol Fumarate,PERFOROMIST,MS,1,40
2014,Aclidinium Bromide,TUDORZA PRESSAIR,MS,1,70
2014,Arformoterol Tartrate,BROVANA,MS,2,80
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,MS,2,1856
2014,Roflumilast,DALIRESP,MS,2,110
2014,Formoterol Fumarate,FORADIL AEROLIZER,MS,2,90
2014,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,MS,2,2209
2014,Formoterol Fumarate,PERFOROMIST,MS,2,30
2014,Aclidinium Bromide,TUDORZA PRESSAIR,MS,2,93
2014,Indacaterol Maleate,ARCAPTA NEOHALER,MT,1,20
2014,Arformoterol Tartrate,BROVANA,MT,1,185
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,MT,1,843
2014,Roflumilast,DALIRESP,MT,1,49
2014,Albuterol Sulfate/Ipratropium Bromide,DUONEB,MT,1,30
2014,Formoterol Fumarate,FORADIL AEROLIZER,MT,1,40
2014,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,MT,1,2013
2014,Formoterol Fumarate,PERFOROMIST,MT,1,125
2014,Aclidinium Bromide,TUDORZA PRESSAIR,MT,1,20
2014,Indacaterol Maleate,ARCAPTA NEOHALER,MT,2,20
2014,Arformoterol Tartrate,BROVANA,MT,2,217
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,MT,2,837
2014,Roflumilast,DALIRESP,MT,2,40
2014,Albuterol Sulfate/Ipratropium Bromide,DUONEB,MT,2,20
2014,Formoterol Fumarate,FORADIL AEROLIZER,MT,2,54
2014,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,MT,2,1971
2014,Formoterol Fumarate,PERFOROMIST,MT,2,110
2014,Aclidinium Bromide,TUDORZA PRESSAIR,MT,2,20
2014,Arformoterol Tartrate,BROVANA,NC,1,214
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,NC,1,38
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,NC,1,8409
2014,Roflumilast,DALIRESP,NC,1,1202
2014,Albuterol Sulfate/Ipratropium Bromide,DUONEB,NC,1,30
2014,Formoterol Fumarate,FORADIL AEROLIZER,NC,1,169
2014,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,NC,1,6356
2014,Formoterol Fumarate,PERFOROMIST,NC,1,188
2014,Aclidinium Bromide,TUDORZA PRESSAIR,NC,1,316
2014,Arformoterol Tartrate,BROVANA,NC,2,343
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,NC,2,10
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,NC,2,9545
2014,Roflumilast,DALIRESP,NC,2,1399
2014,Formoterol Fumarate,FORADIL AEROLIZER,NC,2,212
2014,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,NC,2,8866
2014,Formoterol Fumarate,PERFOROMIST,NC,2,321
2014,Aclidinium Bromide,TUDORZA PRESSAIR,NC,2,412
2014,Arformoterol Tartrate,BROVANA,NE,1,234
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,NE,1,30
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,NE,1,998
2014,Roflumilast,DALIRESP,NE,1,107
2014,Albuterol Sulfate/Ipratropium Bromide,DUONEB,NE,1,172
2014,Formoterol Fumarate,FORADIL AEROLIZER,NE,1,36
2014,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,NE,1,2191
2014,Formoterol Fumarate,PERFOROMIST,NE,1,20
2014,Aclidinium Bromide,TUDORZA PRESSAIR,NE,1,52
2014,Arformoterol Tartrate,BROVANA,NE,2,216
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,NE,2,40
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,NE,2,910
2014,Roflumilast,DALIRESP,NE,2,133
2014,Albuterol Sulfate/Ipratropium Bromide,DUONEB,NE,2,96
2014,Formoterol Fumarate,FORADIL AEROLIZER,NE,2,22
2014,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,NE,2,1532
2014,Formoterol Fumarate,PERFOROMIST,NE,2,20
2014,Aclidinium Bromide,TUDORZA PRESSAIR,NE,2,62
2014,Arformoterol Tartrate,BROVANA,NH,1,86
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,NH,1,30
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,NH,1,900
2014,Roflumilast,DALIRESP,NH,1,44
2014,Albuterol Sulfate/Ipratropium Bromide,DUONEB,NH,1,50
2014,Formoterol Fumarate,FORADIL AEROLIZER,NH,1,32
2014,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,NH,1,1986
2014,Formoterol Fumarate,PERFOROMIST,NH,1,60
2014,Aclidinium Bromide,TUDORZA PRESSAIR,NH,1,34
2014,Arformoterol Tartrate,BROVANA,NH,2,102
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,NH,2,10
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,NH,2,1133
2014,Roflumilast,DALIRESP,NH,2,79
2014,Formoterol Fumarate,FORADIL AEROLIZER,NH,2,20
2014,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,NH,2,2147
2014,Formoterol Fumarate,PERFOROMIST,NH,2,60
2014,Aclidinium Bromide,TUDORZA PRESSAIR,NH,2,86
2014,Arformoterol Tartrate,BROVANA,NJ,1,289
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,NJ,1,314
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,NJ,1,4755
2014,Roflumilast,DALIRESP,NJ,1,385
2014,Albuterol Sulfate/Ipratropium Bromide,DUONEB,NJ,1,195
2014,Formoterol Fumarate,FORADIL AEROLIZER,NJ,1,257
2014,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,NJ,1,7718
2014,Formoterol Fumarate,PERFOROMIST,NJ,1,261
2014,Aclidinium Bromide,TUDORZA PRESSAIR,NJ,1,1010
2014,Arformoterol Tartrate,BROVANA,NJ,2,162
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,NJ,2,20
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,NJ,2,4389
2014,Roflumilast,DALIRESP,NJ,2,334
2014,Albuterol Sulfate/Ipratropium Bromide,DUONEB,NJ,2,49
2014,Formoterol Fumarate,FORADIL AEROLIZER,NJ,2,218
2014,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,NJ,2,7559
2014,Formoterol Fumarate,PERFOROMIST,NJ,2,234
2014,Aclidinium Bromide,TUDORZA PRESSAIR,NJ,2,1211
2014,Arformoterol Tartrate,BROVANA,NM,1,20
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,NM,1,20
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,NM,1,574
2014,Roflumilast,DALIRESP,NM,1,29
2014,Albuterol Sulfate/Ipratropium Bromide,DUONEB,NM,1,30
2014,Formoterol Fumarate,FORADIL AEROLIZER,NM,1,20
2014,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,NM,1,893
2014,Aclidinium Bromide,TUDORZA PRESSAIR,NM,1,20
2014,Arformoterol Tartrate,BROVANA,NM,2,40
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,NM,2,20
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,NM,2,2290
2014,Roflumilast,DALIRESP,NM,2,97
2014,Albuterol Sulfate/Ipratropium Bromide,DUONEB,NM,2,30
2014,Formoterol Fumarate,FORADIL AEROLIZER,NM,2,178
2014,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,NM,2,2977
2014,Formoterol Fumarate,PERFOROMIST,NM,2,20
2014,Aclidinium Bromide,TUDORZA PRESSAIR,NM,2,707
2014,Indacaterol Maleate,ARCAPTA NEOHALER,NV,1,20
2014,Arformoterol Tartrate,BROVANA,NV,1,92
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,NV,1,30
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,NV,1,644
2014,Roflumilast,DALIRESP,NV,1,343
2014,Albuterol Sulfate/Ipratropium Bromide,DUONEB,NV,1,471
2014,Formoterol Fumarate,FORADIL AEROLIZER,NV,1,75
2014,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,NV,1,2897
2014,Formoterol Fumarate,PERFOROMIST,NV,1,45
2014,Aclidinium Bromide,TUDORZA PRESSAIR,NV,1,235
2014,Indacaterol Maleate,ARCAPTA NEOHALER,NV,2,20
2014,Arformoterol Tartrate,BROVANA,NV,2,60
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,NV,2,20
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,NV,2,583
2014,Roflumilast,DALIRESP,NV,2,282
2014,Albuterol Sulfate/Ipratropium Bromide,DUONEB,NV,2,751
2014,Formoterol Fumarate,FORADIL AEROLIZER,NV,2,100
2014,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,NV,2,3281
2014,Formoterol Fumarate,PERFOROMIST,NV,2,60
2014,Aclidinium Bromide,TUDORZA PRESSAIR,NV,2,226
2014,Indacaterol Maleate,ARCAPTA NEOHALER,NY,1,68
2014,Arformoterol Tartrate,BROVANA,NY,1,1571
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,NY,1,97
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,NY,1,23972
2014,Roflumilast,DALIRESP,NY,1,1697
2014,Albuterol Sulfate/Ipratropium Bromide,DUONEB,NY,1,60
2014,Formoterol Fumarate,FORADIL AEROLIZER,NY,1,1749
2014,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,NY,1,28093
2014,Formoterol Fumarate,PERFOROMIST,NY,1,1398
2014,Aclidinium Bromide,TUDORZA PRESSAIR,NY,1,2563
2014,Indacaterol Maleate,ARCAPTA NEOHALER,NY,2,20
2014,Arformoterol Tartrate,BROVANA,NY,2,1776
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,NY,2,146
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,NY,2,24068
2014,Roflumilast,DALIRESP,NY,2,1770
2014,Albuterol Sulfate/Ipratropium Bromide,DUONEB,NY,2,64
2014,Formoterol Fumarate,FORADIL AEROLIZER,NY,2,1792
2014,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,NY,2,25651
2014,Formoterol Fumarate,PERFOROMIST,NY,2,1449
2014,Aclidinium Bromide,TUDORZA PRESSAIR,NY,2,2981
2014,Indacaterol Maleate,ARCAPTA NEOHALER,OH,1,20
2014,Arformoterol Tartrate,BROVANA,OH,1,1753
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,OH,1,40
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,OH,1,13332
2014,Roflumilast,DALIRESP,OH,1,2788
2014,Albuterol Sulfate/Ipratropium Bromide,DUONEB,OH,1,82
2014,Formoterol Fumarate,FORADIL AEROLIZER,OH,1,1081
2014,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,OH,1,26423
2014,Formoterol Fumarate,PERFOROMIST,OH,1,858
2014,Aclidinium Bromide,TUDORZA PRESSAIR,OH,1,2722
2014,Indacaterol Maleate,ARCAPTA NEOHALER,OH,2,30
2014,Arformoterol Tartrate,BROVANA,OH,2,1448
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,OH,2,20
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,OH,2,13816
2014,Roflumilast,DALIRESP,OH,2,3052
2014,Albuterol Sulfate/Ipratropium Bromide,DUONEB,OH,2,63
2014,Formoterol Fumarate,FORADIL AEROLIZER,OH,2,1183
2014,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,OH,2,26591
2014,Formoterol Fumarate,PERFOROMIST,OH,2,888
2014,Aclidinium Bromide,TUDORZA PRESSAIR,OH,2,7996
2014,Arformoterol Tartrate,BROVANA,OK,1,1159
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,OK,1,10
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,OK,1,2405
2014,Roflumilast,DALIRESP,OK,1,124
2014,Albuterol Sulfate/Ipratropium Bromide,DUONEB,OK,1,76
2014,Formoterol Fumarate,FORADIL AEROLIZER,OK,1,100
2014,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,OK,1,8987
2014,Formoterol Fumarate,PERFOROMIST,OK,1,26
2014,Aclidinium Bromide,TUDORZA PRESSAIR,OK,1,40
2014,Arformoterol Tartrate,BROVANA,OK,2,747
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,OK,2,2236
2014,Roflumilast,DALIRESP,OK,2,157
2014,Albuterol Sulfate/Ipratropium Bromide,DUONEB,OK,2,10
2014,Formoterol Fumarate,FORADIL AEROLIZER,OK,2,127
2014,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,OK,2,7132
2014,Formoterol Fumarate,PERFOROMIST,OK,2,30
2014,Aclidinium Bromide,TUDORZA PRESSAIR,OK,2,43
2014,Indacaterol Maleate,ARCAPTA NEOHALER,OR,1,10
2014,Arformoterol Tartrate,BROVANA,OR,1,185
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,OR,1,30
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,OR,1,6641
2014,Roflumilast,DALIRESP,OR,1,170
2014,Albuterol Sulfate/Ipratropium Bromide,DUONEB,OR,1,76
2014,Formoterol Fumarate,FORADIL AEROLIZER,OR,1,194
2014,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,OR,1,6553
2014,Formoterol Fumarate,PERFOROMIST,OR,1,32
2014,Aclidinium Bromide,TUDORZA PRESSAIR,OR,1,350
2014,Indacaterol Maleate,ARCAPTA NEOHALER,OR,2,20
2014,Arformoterol Tartrate,BROVANA,OR,2,194
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,OR,2,20
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,OR,2,6025
2014,Roflumilast,DALIRESP,OR,2,175
2014,Albuterol Sulfate/Ipratropium Bromide,DUONEB,OR,2,24
2014,Formoterol Fumarate,FORADIL AEROLIZER,OR,2,209
2014,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,OR,2,6015
2014,Formoterol Fumarate,PERFOROMIST,OR,2,30
2014,Aclidinium Bromide,TUDORZA PRESSAIR,OR,2,532
2014,Indacaterol Maleate,ARCAPTA NEOHALER,PA,1,20
2014,Arformoterol Tartrate,BROVANA,PA,1,505
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,PA,1,77
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,PA,1,9804
2014,Roflumilast,DALIRESP,PA,1,1159
2014,Albuterol Sulfate/Ipratropium Bromide,DUONEB,PA,1,201
2014,Formoterol Fumarate,FORADIL AEROLIZER,PA,1,149
2014,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,PA,1,9910
2014,Formoterol Fumarate,PERFOROMIST,PA,1,230
2014,Aclidinium Bromide,TUDORZA PRESSAIR,PA,1,1982
2014,Indacaterol Maleate,ARCAPTA NEOHALER,PA,2,20
2014,Arformoterol Tartrate,BROVANA,PA,2,547
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,PA,2,54
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,PA,2,9699
2014,Roflumilast,DALIRESP,PA,2,1387
2014,Albuterol Sulfate/Ipratropium Bromide,DUONEB,PA,2,143
2014,Formoterol Fumarate,FORADIL AEROLIZER,PA,2,151
2014,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,PA,2,10121
2014,Formoterol Fumarate,PERFOROMIST,PA,2,223
2014,Aclidinium Bromide,TUDORZA PRESSAIR,PA,2,2644
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,RI,1,10
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,RI,1,193
2014,Roflumilast,DALIRESP,RI,1,24
2014,Formoterol Fumarate,FORADIL AEROLIZER,RI,1,10
2014,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,RI,1,205
2014,Formoterol Fumarate,PERFOROMIST,RI,1,20
2014,Aclidinium Bromide,TUDORZA PRESSAIR,RI,1,30
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,RI,2,149
2014,Roflumilast,DALIRESP,RI,2,22
2014,Formoterol Fumarate,FORADIL AEROLIZER,RI,2,20
2014,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,RI,2,198
2014,Formoterol Fumarate,PERFOROMIST,RI,2,10
2014,Aclidinium Bromide,TUDORZA PRESSAIR,RI,2,30
2014,Indacaterol Maleate,ARCAPTA NEOHALER,SC,1,40
2014,Arformoterol Tartrate,BROVANA,SC,1,90
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,SC,1,10
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,SC,1,2536
2014,Roflumilast,DALIRESP,SC,1,207
2014,Albuterol Sulfate/Ipratropium Bromide,DUONEB,SC,1,30
2014,Formoterol Fumarate,FORADIL AEROLIZER,SC,1,63
2014,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,SC,1,3155
2014,Formoterol Fumarate,PERFOROMIST,SC,1,124
2014,Aclidinium Bromide,TUDORZA PRESSAIR,SC,1,198
2014,Indacaterol Maleate,ARCAPTA NEOHALER,SC,2,30
2014,Arformoterol Tartrate,BROVANA,SC,2,85
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,SC,2,2289
2014,Roflumilast,DALIRESP,SC,2,243
2014,Albuterol Sulfate/Ipratropium Bromide,DUONEB,SC,2,20
2014,Formoterol Fumarate,FORADIL AEROLIZER,SC,2,68
2014,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,SC,2,3109
2014,Formoterol Fumarate,PERFOROMIST,SC,2,104
2014,Aclidinium Bromide,TUDORZA PRESSAIR,SC,2,473
2014,Arformoterol Tartrate,BROVANA,SD,1,105
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,SD,1,10
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,SD,1,20
2014,Roflumilast,DALIRESP,SD,1,20
2014,Albuterol Sulfate/Ipratropium Bromide,DUONEB,SD,1,48
2014,Formoterol Fumarate,FORADIL AEROLIZER,SD,1,20
2014,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,SD,1,624
2014,Formoterol Fumarate,PERFOROMIST,SD,1,20
2014,Aclidinium Bromide,TUDORZA PRESSAIR,SD,1,20
2014,Arformoterol Tartrate,BROVANA,SD,2,231
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,SD,2,29
2014,Roflumilast,DALIRESP,SD,2,25
2014,Albuterol Sulfate/Ipratropium Bromide,DUONEB,SD,2,40
2014,Formoterol Fumarate,FORADIL AEROLIZER,SD,2,20
2014,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,SD,2,967
2014,Formoterol Fumarate,PERFOROMIST,SD,2,20
2014,Aclidinium Bromide,TUDORZA PRESSAIR,SD,2,30
2014,Indacaterol Maleate,ARCAPTA NEOHALER,TN,1,20
2014,Arformoterol Tartrate,BROVANA,TN,1,1840
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,TN,1,10
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,TN,1,5470
2014,Roflumilast,DALIRESP,TN,1,320
2014,Albuterol Sulfate/Ipratropium Bromide,DUONEB,TN,1,96
2014,Formoterol Fumarate,FORADIL AEROLIZER,TN,1,325
2014,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,TN,1,11565
2014,Formoterol Fumarate,PERFOROMIST,TN,1,816
2014,Aclidinium Bromide,TUDORZA PRESSAIR,TN,1,119
2014,Indacaterol Maleate,ARCAPTA NEOHALER,TN,2,20
2014,Arformoterol Tartrate,BROVANA,TN,2,2148
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,TN,2,5536
2014,Roflumilast,DALIRESP,TN,2,324
2014,Albuterol Sulfate/Ipratropium Bromide,DUONEB,TN,2,60
2014,Formoterol Fumarate,FORADIL AEROLIZER,TN,2,401
2014,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,TN,2,11703
2014,Formoterol Fumarate,PERFOROMIST,TN,2,801
2014,Aclidinium Bromide,TUDORZA PRESSAIR,TN,2,133
2014,Indacaterol Maleate,ARCAPTA NEOHALER,TX,1,10
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,TX,1,563
2014,Roflumilast,DALIRESP,TX,1,92
2014,Albuterol Sulfate/Ipratropium Bromide,DUONEB,TX,1,20
2014,Formoterol Fumarate,FORADIL AEROLIZER,TX,1,173
2014,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,TX,1,3449
2014,Formoterol Fumarate,PERFOROMIST,TX,1,149
2014,Aclidinium Bromide,TUDORZA PRESSAIR,TX,1,20
2014,Indacaterol Maleate,ARCAPTA NEOHALER,TX,2,10
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,TX,2,10
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,TX,2,426
2014,Roflumilast,DALIRESP,TX,2,104
2014,Albuterol Sulfate/Ipratropium Bromide,DUONEB,TX,2,50
2014,Formoterol Fumarate,FORADIL AEROLIZER,TX,2,118
2014,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,TX,2,15680
2014,Formoterol Fumarate,PERFOROMIST,TX,2,173
2014,Aclidinium Bromide,TUDORZA PRESSAIR,TX,2,28
2014,Arformoterol Tartrate,BROVANA,UT,1,142
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,UT,1,737
2014,Roflumilast,DALIRESP,UT,1,250
2014,Albuterol Sulfate/Ipratropium Bromide,DUONEB,UT,1,130
2014,Formoterol Fumarate,FORADIL AEROLIZER,UT,1,28
2014,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,UT,1,2159
2014,Formoterol Fumarate,PERFOROMIST,UT,1,30
2014,Aclidinium Bromide,TUDORZA PRESSAIR,UT,1,278
2014,Arformoterol Tartrate,BROVANA,UT,2,134
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,UT,2,596
2014,Roflumilast,DALIRESP,UT,2,233
2014,Albuterol Sulfate/Ipratropium Bromide,DUONEB,UT,2,30
2014,Formoterol Fumarate,FORADIL AEROLIZER,UT,2,32
2014,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,UT,2,1748
2014,Formoterol Fumarate,PERFOROMIST,UT,2,30
2014,Aclidinium Bromide,TUDORZA PRESSAIR,UT,2,498
2014,Indacaterol Maleate,ARCAPTA NEOHALER,VA,1,20
2014,Arformoterol Tartrate,BROVANA,VA,1,987
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,VA,1,30
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,VA,1,4678
2014,Roflumilast,DALIRESP,VA,1,499
2014,Albuterol Sulfate/Ipratropium Bromide,DUONEB,VA,1,184
2014,Formoterol Fumarate,FORADIL AEROLIZER,VA,1,163
2014,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,VA,1,10672
2014,Formoterol Fumarate,PERFOROMIST,VA,1,406
2014,Aclidinium Bromide,TUDORZA PRESSAIR,VA,1,348
2014,Indacaterol Maleate,ARCAPTA NEOHALER,VA,2,20
2014,Arformoterol Tartrate,BROVANA,VA,2,899
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,VA,2,40
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,VA,2,4883
2014,Roflumilast,DALIRESP,VA,2,584
2014,Albuterol Sulfate/Ipratropium Bromide,DUONEB,VA,2,194
2014,Formoterol Fumarate,FORADIL AEROLIZER,VA,2,148
2014,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,VA,2,10846
2014,Formoterol Fumarate,PERFOROMIST,VA,2,449
2014,Aclidinium Bromide,TUDORZA PRESSAIR,VA,2,1063
2014,Indacaterol Maleate,ARCAPTA NEOHALER,VT,1,20
2014,Arformoterol Tartrate,BROVANA,VT,1,30
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,VT,1,768
2014,Roflumilast,DALIRESP,VT,1,104
2014,Albuterol Sulfate/Ipratropium Bromide,DUONEB,VT,1,20
2014,Formoterol Fumarate,FORADIL AEROLIZER,VT,1,40
2014,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,VT,1,1502
2014,Formoterol Fumarate,PERFOROMIST,VT,1,30
2014,Aclidinium Bromide,TUDORZA PRESSAIR,VT,1,35
2014,Indacaterol Maleate,ARCAPTA NEOHALER,VT,2,20
2014,Arformoterol Tartrate,BROVANA,VT,2,43
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,VT,2,722
2014,Roflumilast,DALIRESP,VT,2,75
2014,Formoterol Fumarate,FORADIL AEROLIZER,VT,2,30
2014,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,VT,2,1044
2014,Formoterol Fumarate,PERFOROMIST,VT,2,20
2014,Aclidinium Bromide,TUDORZA PRESSAIR,VT,2,49
