year,gennme,prodnme,state,halfyear,suppression,totalRX
2013,Roflumilast,DALIRESP,VT,2,F,99
2013,Albuterol Sulfate/Ipratropium Bromide,DUONEB,VT,2,T,0
2013,Formoterol Fumarate,FORADIL AEROLIZER,VT,2,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,VT,2,F,1383
2013,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,VT,2,T,0
2013,Formoterol Fumarate,PERFOROMIST,VT,2,T,0
2013,Aclidinium Bromide,TUDORZA PRESSAIR,VT,2,F,31
2013,Indacaterol Maleate,ARCAPTA NEOHALER,WA,1,T,0
2013,Arformoterol Tartrate,BROVANA,WA,1,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,WA,1,F,3485
2013,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,WA,1,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,WA,1,F,313
2013,Roflumilast,DALIRESP,WA,1,F,124
2013,Albuterol Sulfate/Ipratropium Bromide,DUONEB,WA,1,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,DUONEB,WA,1,F,40
2013,Formoterol Fumarate,FORADIL AEROLIZER,WA,1,F,212
2013,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,WA,1,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,WA,1,F,2445
2013,Formoterol Fumarate,PERFOROMIST,WA,1,T,0
2013,Aclidinium Bromide,TUDORZA PRESSAIR,WA,1,T,0
2013,Indacaterol Maleate,ARCAPTA NEOHALER,WA,2,T,0
2013,Arformoterol Tartrate,BROVANA,WA,2,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,WA,2,F,533
2013,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,WA,2,F,3673
2013,Roflumilast,DALIRESP,WA,2,F,176
2013,Albuterol Sulfate/Ipratropium Bromide,DUONEB,WA,2,T,0
2013,Formoterol Fumarate,FORADIL AEROLIZER,WA,2,F,190
2013,Formoterol Fumarate,FORADIL AEROLIZER,WA,2,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,WA,2,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,WA,2,F,3672
2013,Formoterol Fumarate,PERFOROMIST,WA,2,T,0
2013,Aclidinium Bromide,TUDORZA PRESSAIR,WA,2,T,0
2013,Aclidinium Bromide,TUDORZA PRESSAIR,WA,2,F,52
2013,Indacaterol Maleate,ARCAPTA NEOHALER,WI,1,T,0
2013,Arformoterol Tartrate,BROVANA,WI,1,F,373
2013,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,WI,1,F,7335
2013,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,WI,1,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,WI,1,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,WI,1,F,1773
2013,Roflumilast,DALIRESP,WI,1,F,470
2013,Roflumilast,DALIRESP,WI,1,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,DUONEB,WI,1,F,155
2013,Formoterol Fumarate,FORADIL AEROLIZER,WI,1,F,371
2013,Formoterol Fumarate,FORADIL AEROLIZER,WI,1,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,WI,1,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,WI,1,F,10965
2013,Formoterol Fumarate,PERFOROMIST,WI,1,T,0
2013,Formoterol Fumarate,PERFOROMIST,WI,1,F,352
2013,Aclidinium Bromide,TUDORZA PRESSAIR,WI,1,T,0
2013,Aclidinium Bromide,TUDORZA PRESSAIR,WI,1,F,108
2013,Indacaterol Maleate,ARCAPTA NEOHALER,WI,2,T,0
2013,Arformoterol Tartrate,BROVANA,WI,2,F,438
2013,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,WI,2,F,108
2013,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,WI,2,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,WI,2,F,7859
2013,Roflumilast,DALIRESP,WI,2,T,0
2013,Roflumilast,DALIRESP,WI,2,F,529
2013,Albuterol Sulfate/Ipratropium Bromide,DUONEB,WI,2,F,201
2013,Formoterol Fumarate,FORADIL AEROLIZER,WI,2,F,362
2013,Formoterol Fumarate,FORADIL AEROLIZER,WI,2,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,WI,2,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,WI,2,F,9987
2013,Formoterol Fumarate,PERFOROMIST,WI,2,T,0
2013,Formoterol Fumarate,PERFOROMIST,WI,2,F,338
2013,Aclidinium Bromide,TUDORZA PRESSAIR,WI,2,T,0
2013,Aclidinium Bromide,TUDORZA PRESSAIR,WI,2,F,181
2013,Arformoterol Tartrate,BROVANA,WV,1,T,0
2013,Arformoterol Tartrate,BROVANA,WV,1,F,201
2013,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,WV,1,F,4420
2013,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,WV,1,F,423
2013,Roflumilast,DALIRESP,WV,1,T,0
2013,Roflumilast,DALIRESP,WV,1,F,367
2013,Formoterol Fumarate,FORADIL AEROLIZER,WV,1,T,0
2013,Formoterol Fumarate,FORADIL AEROLIZER,WV,1,F,126
2013,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,WV,1,F,52
2013,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,WV,1,T,0
2013,Formoterol Fumarate,PERFOROMIST,WV,1,F,46
2013,Aclidinium Bromide,TUDORZA PRESSAIR,WV,1,F,38
2013,Aclidinium Bromide,TUDORZA PRESSAIR,WV,1,T,0
2013,Arformoterol Tartrate,BROVANA,WV,2,F,602
2013,Arformoterol Tartrate,BROVANA,WV,2,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,WV,2,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,WV,2,F,165
2013,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,WV,2,F,4116
2013,Roflumilast,DALIRESP,WV,2,F,355
2013,Roflumilast,DALIRESP,WV,2,T,0
2013,Formoterol Fumarate,FORADIL AEROLIZER,WV,2,T,0
2013,Formoterol Fumarate,FORADIL AEROLIZER,WV,2,F,94
2013,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,WV,2,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,WV,2,F,32
2013,Formoterol Fumarate,PERFOROMIST,WV,2,T,0
2013,Formoterol Fumarate,PERFOROMIST,WV,2,F,50
2013,Aclidinium Bromide,TUDORZA PRESSAIR,WV,2,F,137
2013,Arformoterol Tartrate,BROVANA,WY,1,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,WY,1,F,203
2013,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,WY,1,F,46
2013,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,WY,1,T,0
2013,Roflumilast,DALIRESP,WY,1,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,DUONEB,WY,1,T,0
2013,Formoterol Fumarate,FORADIL AEROLIZER,WY,1,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,WY,1,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,WY,1,F,580
2013,Formoterol Fumarate,PERFOROMIST,WY,1,F,18
2013,Formoterol Fumarate,PERFOROMIST,WY,1,T,0
2013,Aclidinium Bromide,TUDORZA PRESSAIR,WY,1,T,0
2013,Arformoterol Tartrate,BROVANA,WY,2,F,166
2013,Arformoterol Tartrate,BROVANA,WY,2,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,WY,2,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,WY,2,F,241
2013,Roflumilast,DALIRESP,WY,2,F,32
2013,Roflumilast,DALIRESP,WY,2,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,DUONEB,WY,2,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,DUONEB,WY,2,F,20
2013,Formoterol Fumarate,FORADIL AEROLIZER,WY,2,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,WY,2,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,WY,2,F,639
2013,Formoterol Fumarate,PERFOROMIST,WY,2,F,52
2013,Aclidinium Bromide,TUDORZA PRESSAIR,WY,2,T,0
2014,Arformoterol Tartrate,BROVANA,AK,1,T,0
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,AK,1,T,0
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,AK,1,F,801
2014,Roflumilast,DALIRESP,AK,1,F,100
2014,Roflumilast,DALIRESP,AK,1,T,0
2014,Albuterol Sulfate/Ipratropium Bromide,DUONEB,AK,1,T,0
2014,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,AK,1,T,0
2014,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,AK,1,F,548
2014,Formoterol Fumarate,PERFOROMIST,AK,1,T,0
2014,Aclidinium Bromide,TUDORZA PRESSAIR,AK,1,T,0
2014,Arformoterol Tartrate,BROVANA,AK,2,T,0
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,AK,2,T,0
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,AK,2,F,813
2014,Roflumilast,DALIRESP,AK,2,F,83
2014,Albuterol Sulfate/Ipratropium Bromide,DUONEB,AK,2,T,0
2014,Formoterol Fumarate,FORADIL AEROLIZER,AK,2,T,0
2014,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,AK,2,T,0
2014,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,AK,2,F,613
2014,Formoterol Fumarate,PERFOROMIST,AK,2,T,0
2014,Aclidinium Bromide,TUDORZA PRESSAIR,AK,2,T,0
2014,Indacaterol Maleate,ARCAPTA NEOHALER,AL,1,T,0
2014,Arformoterol Tartrate,BROVANA,AL,1,F,808
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,AL,1,T,0
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,AL,1,F,1927
2014,Roflumilast,DALIRESP,AL,1,F,751
2014,Roflumilast,DALIRESP,AL,1,T,0
2014,Albuterol Sulfate/Ipratropium Bromide,DUONEB,AL,1,T,0
2014,Formoterol Fumarate,FORADIL AEROLIZER,AL,1,F,590
2014,Formoterol Fumarate,FORADIL AEROLIZER,AL,1,T,0
2014,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,AL,1,T,0
2014,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,AL,1,F,8614
2014,Formoterol Fumarate,PERFOROMIST,AL,1,F,194
2014,Aclidinium Bromide,TUDORZA PRESSAIR,AL,1,T,0
2014,Aclidinium Bromide,TUDORZA PRESSAIR,AL,1,F,58
2014,Indacaterol Maleate,ARCAPTA NEOHALER,AL,2,T,0
2014,Arformoterol Tartrate,BROVANA,AL,2,F,732
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,AL,2,F,1916
2014,Roflumilast,DALIRESP,AL,2,F,675
2014,Roflumilast,DALIRESP,AL,2,T,0
2014,Formoterol Fumarate,FORADIL AEROLIZER,AL,2,F,498
2014,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,AL,2,F,6365
2014,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,AL,2,T,0
2014,Formoterol Fumarate,PERFOROMIST,AL,2,T,0
2014,Formoterol Fumarate,PERFOROMIST,AL,2,F,119
2014,Aclidinium Bromide,TUDORZA PRESSAIR,AL,2,T,0
2014,Aclidinium Bromide,TUDORZA PRESSAIR,AL,2,F,75
2014,Indacaterol Maleate,ARCAPTA NEOHALER,AR,1,T,0
2014,Arformoterol Tartrate,BROVANA,AR,1,T,0
2014,Arformoterol Tartrate,BROVANA,AR,1,F,44
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,AR,1,F,1558
2014,Roflumilast,DALIRESP,AR,1,F,90
2014,Roflumilast,DALIRESP,AR,1,T,0
2014,Formoterol Fumarate,FORADIL AEROLIZER,AR,1,F,44
2014,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,AR,1,T,0
2014,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,AR,1,F,1166
2014,Formoterol Fumarate,PERFOROMIST,AR,1,T,0
2014,Aclidinium Bromide,TUDORZA PRESSAIR,AR,1,T,0
2014,Aclidinium Bromide,TUDORZA PRESSAIR,AR,1,F,112
2014,Indacaterol Maleate,ARCAPTA NEOHALER,AR,2,T,0
2014,Arformoterol Tartrate,BROVANA,AR,2,T,0
2014,Arformoterol Tartrate,BROVANA,AR,2,F,44
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,AR,2,F,1581
2014,Roflumilast,DALIRESP,AR,2,F,92
2014,Formoterol Fumarate,FORADIL AEROLIZER,AR,2,F,48
2014,Formoterol Fumarate,FORADIL AEROLIZER,AR,2,T,0
2014,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,AR,2,T,0
2014,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,AR,2,F,1230
2014,Formoterol Fumarate,PERFOROMIST,AR,2,T,0
2014,Aclidinium Bromide,TUDORZA PRESSAIR,AR,2,T,0
2014,Aclidinium Bromide,TUDORZA PRESSAIR,AR,2,F,194
2014,Arformoterol Tartrate,BROVANA,AZ,1,F,139
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,AZ,1,F,248
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,AZ,1,T,0
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,AZ,1,F,3383
2014,Roflumilast,DALIRESP,AZ,1,F,143
2014,Roflumilast,DALIRESP,AZ,1,T,0
2014,Formoterol Fumarate,FORADIL AEROLIZER,AZ,1,F,132
2014,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,AZ,1,F,5306
2014,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,AZ,1,T,0
2014,Formoterol Fumarate,PERFOROMIST,AZ,1,T,0
2014,Formoterol Fumarate,PERFOROMIST,AZ,1,F,101
2014,Aclidinium Bromide,TUDORZA PRESSAIR,AZ,1,T,0
2014,Aclidinium Bromide,TUDORZA PRESSAIR,AZ,1,F,238
2014,Arformoterol Tartrate,BROVANA,AZ,2,F,172
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,AZ,2,T,0
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,AZ,2,F,27
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,AZ,2,T,0
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,AZ,2,F,5493
2014,Roflumilast,DALIRESP,AZ,2,T,0
2014,Roflumilast,DALIRESP,AZ,2,F,322
2014,Formoterol Fumarate,FORADIL AEROLIZER,AZ,2,F,171
2014,Formoterol Fumarate,FORADIL AEROLIZER,AZ,2,T,0
2014,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,AZ,2,T,0
2014,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,AZ,2,F,6344
2014,Formoterol Fumarate,PERFOROMIST,AZ,2,T,0
2014,Formoterol Fumarate,PERFOROMIST,AZ,2,F,106
2014,Aclidinium Bromide,TUDORZA PRESSAIR,AZ,2,F,915
2014,Indacaterol Maleate,ARCAPTA NEOHALER,CA,1,T,0
2014,Arformoterol Tartrate,BROVANA,CA,1,F,173
2014,Arformoterol Tartrate,BROVANA,CA,1,T,0
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,CA,1,T,0
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,CA,1,F,205
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,CA,1,F,24458
2014,Roflumilast,DALIRESP,CA,1,F,918
2014,Roflumilast,DALIRESP,CA,1,T,0
2014,Albuterol Sulfate/Ipratropium Bromide,DUONEB,CA,1,F,405
2014,Albuterol Sulfate/Ipratropium Bromide,DUONEB,CA,1,T,0
2014,Formoterol Fumarate,FORADIL AEROLIZER,CA,1,F,367
2014,Formoterol Fumarate,FORADIL AEROLIZER,CA,1,T,0
2014,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,CA,1,T,0
2014,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,CA,1,F,17372
2014,Formoterol Fumarate,PERFOROMIST,CA,1,T,0
2014,Formoterol Fumarate,PERFOROMIST,CA,1,F,117
2014,Aclidinium Bromide,TUDORZA PRESSAIR,CA,1,T,0
2014,Aclidinium Bromide,TUDORZA PRESSAIR,CA,1,F,2281
2014,Indacaterol Maleate,ARCAPTA NEOHALER,CA,2,T,0
2014,Arformoterol Tartrate,BROVANA,CA,2,F,216
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,CA,2,F,45
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,CA,2,T,0
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,CA,2,F,24992
2014,Roflumilast,DALIRESP,CA,2,F,1138
2014,Roflumilast,DALIRESP,CA,2,T,0
2014,Albuterol Sulfate/Ipratropium Bromide,DUONEB,CA,2,T,0
2014,Albuterol Sulfate/Ipratropium Bromide,DUONEB,CA,2,F,217
2014,Formoterol Fumarate,FORADIL AEROLIZER,CA,2,F,386
2014,Formoterol Fumarate,FORADIL AEROLIZER,CA,2,T,0
2014,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,CA,2,F,18002
2014,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,CA,2,T,0
2014,Formoterol Fumarate,PERFOROMIST,CA,2,T,0
2014,Formoterol Fumarate,PERFOROMIST,CA,2,F,107
2014,Aclidinium Bromide,TUDORZA PRESSAIR,CA,2,T,0
2014,Aclidinium Bromide,TUDORZA PRESSAIR,CA,2,F,3831
2014,Indacaterol Maleate,ARCAPTA NEOHALER,CO,1,T,0
2014,Arformoterol Tartrate,BROVANA,CO,1,T,0
2014,Arformoterol Tartrate,BROVANA,CO,1,F,13
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,CO,1,F,402
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,CO,1,F,3178
2014,Roflumilast,DALIRESP,CO,1,F,202
2014,Roflumilast,DALIRESP,CO,1,T,0
2014,Albuterol Sulfate/Ipratropium Bromide,DUONEB,CO,1,F,92
2014,Formoterol Fumarate,FORADIL AEROLIZER,CO,1,F,68
2014,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,CO,1,F,5812
2014,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,CO,1,T,0
2014,Formoterol Fumarate,PERFOROMIST,CO,1,T,0
2014,Formoterol Fumarate,PERFOROMIST,CO,1,F,58
2014,Aclidinium Bromide,TUDORZA PRESSAIR,CO,1,T,0
2014,Aclidinium Bromide,TUDORZA PRESSAIR,CO,1,F,46
2014,Indacaterol Maleate,ARCAPTA NEOHALER,CO,2,T,0
2014,Arformoterol Tartrate,BROVANA,CO,2,F,41
2014,Arformoterol Tartrate,BROVANA,CO,2,T,0
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,CO,2,F,3522
2014,Roflumilast,DALIRESP,CO,2,F,214
2014,Roflumilast,DALIRESP,CO,2,T,0
2014,Albuterol Sulfate/Ipratropium Bromide,DUONEB,CO,2,T,0
2014,Albuterol Sulfate/Ipratropium Bromide,DUONEB,CO,2,F,44
2014,Formoterol Fumarate,FORADIL AEROLIZER,CO,2,F,65
2014,Formoterol Fumarate,FORADIL AEROLIZER,CO,2,T,0
2014,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,CO,2,F,6432
2014,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,CO,2,T,0
2014,Formoterol Fumarate,PERFOROMIST,CO,2,T,0
2014,Formoterol Fumarate,PERFOROMIST,CO,2,F,66
2014,Aclidinium Bromide,TUDORZA PRESSAIR,CO,2,T,0
2014,Aclidinium Bromide,TUDORZA PRESSAIR,CO,2,F,95
2014,Indacaterol Maleate,ARCAPTA NEOHALER,CT,1,T,0
2014,Arformoterol Tartrate,BROVANA,CT,1,F,458
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,CT,1,T,0
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,CT,1,F,2506
2014,Roflumilast,DALIRESP,CT,1,F,451
2014,Albuterol Sulfate/Ipratropium Bromide,DUONEB,CT,1,F,323
2014,Albuterol Sulfate/Ipratropium Bromide,DUONEB,CT,1,T,0
2014,Formoterol Fumarate,FORADIL AEROLIZER,CT,1,F,47
2014,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,CT,1,T,0
2014,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,CT,1,F,8469
2014,Formoterol Fumarate,PERFOROMIST,CT,1,T,0
2014,Formoterol Fumarate,PERFOROMIST,CT,1,F,230
2014,Aclidinium Bromide,TUDORZA PRESSAIR,CT,1,T,0
2014,Aclidinium Bromide,TUDORZA PRESSAIR,CT,1,F,376
2014,Indacaterol Maleate,ARCAPTA NEOHALER,CT,2,T,0
2014,Arformoterol Tartrate,BROVANA,CT,2,F,565
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,CT,2,F,2702
2014,Roflumilast,DALIRESP,CT,2,F,498
2014,Roflumilast,DALIRESP,CT,2,T,0
2014,Albuterol Sulfate/Ipratropium Bromide,DUONEB,CT,2,T,0
2014,Albuterol Sulfate/Ipratropium Bromide,DUONEB,CT,2,F,18
2014,Formoterol Fumarate,FORADIL AEROLIZER,CT,2,T,0
2014,Formoterol Fumarate,FORADIL AEROLIZER,CT,2,F,21
2014,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,CT,2,T,0
2014,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,CT,2,F,8702
2014,Formoterol Fumarate,PERFOROMIST,CT,2,F,230
2014,Aclidinium Bromide,TUDORZA PRESSAIR,CT,2,T,0
2014,Aclidinium Bromide,TUDORZA PRESSAIR,CT,2,F,532
2014,Arformoterol Tartrate,BROVANA,DC,1,T,0
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,DC,1,T,0
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,DC,1,F,1178
2014,Roflumilast,DALIRESP,DC,1,T,0
2014,Roflumilast,DALIRESP,DC,1,F,28
2014,Albuterol Sulfate/Ipratropium Bromide,DUONEB,DC,1,T,0
2014,Formoterol Fumarate,FORADIL AEROLIZER,DC,1,F,254
2014,Formoterol Fumarate,FORADIL AEROLIZER,DC,1,T,0
2014,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,DC,1,T,0
2014,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,DC,1,F,376
2014,Aclidinium Bromide,TUDORZA PRESSAIR,DC,1,T,0
2014,Arformoterol Tartrate,BROVANA,DC,2,T,0
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,DC,2,T,0
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,DC,2,F,1376
2014,Roflumilast,DALIRESP,DC,2,T,0
2014,Albuterol Sulfate/Ipratropium Bromide,DUONEB,DC,2,T,0
2014,Formoterol Fumarate,FORADIL AEROLIZER,DC,2,F,274
2014,Formoterol Fumarate,FORADIL AEROLIZER,DC,2,T,0
2014,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,DC,2,T,0
2014,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,DC,2,F,487
2014,Formoterol Fumarate,PERFOROMIST,DC,2,T,0
2014,Aclidinium Bromide,TUDORZA PRESSAIR,DC,2,T,0
2014,Indacaterol Maleate,ARCAPTA NEOHALER,DE,1,T,0
2014,Arformoterol Tartrate,BROVANA,DE,1,T,0
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,DE,1,F,1209
2014,Roflumilast,DALIRESP,DE,1,F,100
2014,Albuterol Sulfate/Ipratropium Bromide,DUONEB,DE,1,T,0
2014,Formoterol Fumarate,FORADIL AEROLIZER,DE,1,F,48
2014,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,DE,1,T,0
2014,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,DE,1,F,44
2014,Formoterol Fumarate,PERFOROMIST,DE,1,T,0
2014,Aclidinium Bromide,TUDORZA PRESSAIR,DE,1,F,28
2014,Arformoterol Tartrate,BROVANA,DE,2,T,0
2014,Arformoterol Tartrate,BROVANA,DE,2,F,15
2014,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,DE,2,F,1168
2014,Roflumilast,DALIRESP,DE,2,F,106
2014,Albuterol Sulfate/Ipratropium Bromide,DUONEB,DE,2,T,0
2014,Formoterol Fumarate,FORADIL AEROLIZER,DE,2,F,42
